timestamp,strategy,commodity,type,strike,premium,spot,reason
2026-02-27T09:15:51.990864,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:15:51.990867,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:15:51.990871,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:15:51.990874,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:15:51.990878,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:16:03.481717,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160169.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:16:03.481729,Survivor,GOLDM,SELL_PE_SURV,156600,4048.366595850101,160169.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:16:03.481733,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:16:03.481737,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:16:03.481741,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:16:03.481744,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:16:03.481748,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:16:14.956048,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160190.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:16:14.956059,Survivor,GOLDM,SELL_PE_SURV,156600,4041.275469353836,160190.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:16:14.956064,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:16:14.956067,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:16:14.956071,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:16:14.956075,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:16:14.956080,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:16:26.349185,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160200.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:16:26.349202,Survivor,GOLDM,SELL_PE_SURV,156600,4037.903499603435,160200.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:16:26.349207,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:16:26.349210,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:16:26.349214,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:16:26.349218,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:16:26.349221,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:16:37.710382,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160200.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:16:37.710390,Survivor,GOLDM,SELL_PE_SURV,156600,4037.903499603435,160200.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:16:37.710393,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:16:37.710396,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:16:37.710399,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:16:37.710402,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:16:37.710405,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:16:49.079530,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160200.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:16:49.079543,Survivor,GOLDM,SELL_PE_SURV,156600,4037.903499603435,160200.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:16:49.079547,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:16:49.079551,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:16:49.079554,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:16:49.079558,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:16:49.079561,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:17:00.507022,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160229.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:17:00.507034,Survivor,GOLDM,SELL_PE_SURV,156600,4028.142123249642,160229.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:17:00.507039,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:17:00.507043,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:17:00.507046,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:17:00.507049,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:17:00.507053,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:17:11.897496,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160194.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:17:11.897509,Survivor,GOLDM,SELL_PE_SURV,156600,4039.92631333479,160194.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:17:11.897513,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:17:11.897517,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:17:11.897520,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:17:11.897523,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:17:11.897527,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:17:23.328401,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160173.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:17:23.328412,Survivor,GOLDM,SELL_PE_SURV,156600,4047.014861043696,160173.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:17:23.328417,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:17:23.328420,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:17:23.328424,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:17:23.328428,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:17:23.328431,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:17:34.644918,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160180.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:17:34.644930,Survivor,GOLDM,SELL_PE_SURV,156600,4044.6505075868617,160180.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:17:34.644935,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:17:34.644938,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:17:34.644942,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:17:34.644945,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:17:34.644948,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:17:46.006202,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160206.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:17:46.006209,Survivor,GOLDM,SELL_PE_SURV,156600,4035.881789888987,160206.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:17:46.006213,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:17:46.006216,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:17:46.006219,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:17:46.006222,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:17:46.006225,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:17:57.629004,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160206.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:17:57.629013,Survivor,GOLDM,SELL_PE_SURV,156600,4035.881789888987,160206.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:17:57.629017,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:17:57.629020,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:17:57.629023,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:17:57.629027,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:17:57.629030,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:18:09.031982,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160206.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:18:09.031995,Survivor,GOLDM,SELL_PE_SURV,156600,4035.881789888987,160206.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:18:09.031999,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:18:09.032002,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:18:09.032016,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:18:09.032022,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:18:09.032028,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:18:20.451562,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160200.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:18:20.451582,Survivor,GOLDM,SELL_PE_SURV,156600,4037.903499603435,160200.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:18:20.451586,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:18:20.451590,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:18:20.451593,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:18:20.451597,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:18:20.451601,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:18:31.780032,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160217.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:18:31.780050,Survivor,GOLDM,SELL_PE_SURV,156600,4032.178188187224,160217.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:18:31.780056,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:18:31.780061,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:18:31.780066,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:18:31.780071,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:18:31.780077,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:18:43.211425,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160217.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:18:43.211439,Survivor,GOLDM,SELL_PE_SURV,156600,4032.178188187224,160217.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:18:43.211443,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:18:43.211447,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:18:43.211450,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:18:43.211454,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:18:43.211457,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:18:54.595320,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160217.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:18:54.595331,Survivor,GOLDM,SELL_PE_SURV,156600,4032.178188187224,160217.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:18:54.595336,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:18:54.595339,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:18:54.595343,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:18:54.595347,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:18:54.595351,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:19:06.115076,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160217.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:19:06.115089,Survivor,GOLDM,SELL_PE_SURV,156600,4032.178188187224,160217.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:19:06.115094,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:19:06.115097,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:19:06.115101,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:19:06.115105,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:19:06.115108,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:19:17.626913,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160201.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:19:17.626930,Survivor,GOLDM,SELL_PE_SURV,156600,4037.566471326844,160201.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:19:17.626937,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:19:17.626943,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:19:17.626948,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:19:17.626954,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:19:17.626959,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:19:29.103784,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160181.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:19:29.103797,Survivor,GOLDM,SELL_PE_SURV,156600,4044.312865631447,160181.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:19:29.103801,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:19:29.103805,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:19:29.103808,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:19:29.103812,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:19:29.103815,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:19:40.505615,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160181.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:19:40.505628,Survivor,GOLDM,SELL_PE_SURV,156600,4044.312865631447,160181.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:19:40.505632,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:19:40.505635,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:19:40.505638,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:19:40.505642,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:19:40.505645,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:19:51.901178,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160181.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:19:51.901195,Survivor,GOLDM,SELL_PE_SURV,156600,4044.312865631447,160181.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:19:51.901200,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
2026-02-27T09:19:51.901204,Survivor,SILVERM,SELL_PE_SURV,252500,4592.242114759488,265256.0,Survivor: PE sell at 252500 dist=12616 gap=5046 res=244329
2026-02-27T09:19:51.901207,CPR,CRUDEOILM,BUY_CE_CPR,5950,188.8624919750645,5955.0,Narrow CPR (0.111%) bullish breakout
2026-02-27T09:19:51.901210,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,183.866942048368,5955.0,Ghost Zone: Supply retest
2026-02-27T09:19:51.901214,Survivor,CRUDEOILM,SELL_PE_SURV,5850,137.04991112152547,5955.0,Survivor: PE sell at 5850 dist=86 gap=34 res=5718
2026-02-27T09:20:03.296823,CPR,GOLDM,BUY_CE_CPR,160200,10359.5,160169.0,Narrow CPR (0.058%) bullish breakout
2026-02-27T09:20:03.296836,Survivor,GOLDM,SELL_PE_SURV,156600,4048.366595850101,160169.0,Survivor: PE sell at 156600 dist=3593 gap=1437 res=153200
2026-02-27T09:20:03.296841,CPR,SILVERM,BUY_CE_CPR,265500,41682.0,265256.0,Narrow CPR (0.038%) bullish breakout
